Station Code,Location,State,Temp Min,Temp Max,Dissoved Oxygen Min,Dissoved Oxygen Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Fecal Coliform Min,Fecal Coliform Max,Total Coliform Min,Total Coliform Max,cluster,cluster-5,cluster-6,cluster-7,cluster-8,cluster-9
10085.0,"RIVER GOMTI AT BHATPUR
U/S","UTTAR
PRADESH",-0.4965032589604827,-0.37535103422623267,-1.005606543708135,0.8028837659221708,0.4017185274199281,0.030305259705242973,-0.11306197969287043,-0.1512544788321823,-0.1153373025380168,-0.11364799533041722,-0.11596651039928808,-0.09761789849235923,-0.0611919081654738,-0.03799877026938857,-0.05107215088405444,-0.028578489218173877,c1,c1,c6,c7,c2,c1
10086.0,"RIVER GOMTI AT BHATPUR
D/S",UTTAR PRADESH,-0.45948446530998593,-0.33737460979872347,-1.2080163040376026,0.6108036744398554,0.5920932718833921,0.030305259705242973,-0.11204375404308019,-0.15103060450462938,-0.07958708120949619,-0.10300500233259385,0.16499429189478437,-0.08897737251909468,-0.06032762824634049,-0.03783010569110641,-0.04987510272760861,-0.028338033047094167,c1,c1,c6,c7,c2,c1
10087.0,"RIVER GOMTI AT GAUGHAT
U/S","UTTAR
PRADESH",-0.20035290975651268,0.8588827596678205,-1.1574138639552358,1.0333798757009491,0.4017185274199281,0.03783783263186712,-0.09880682059580702,-0.14319500304027716,0.09916402543310691,-0.08704051283585879,0.4459550941888569,-0.058735531612668784,-0.01646542235032523,-0.03602750301071592,-0.030243512961897017,-0.027150237503206442,c1,c1,c6,c7,c2,c5
10088.0,"RIVER GOMTI AT GAUGHAT
D/S",UTTAR PRADESH,-0.20035290975651268,0.8588827596678205,-1.2586187441199697,0.9181318208115604,0.4017185274199281,0.030305259705242973,-0.09473391799664604,-0.14285919154894777,0.13491424676162755,-0.08171901633694711,0.4459550941888569,-0.058735531612668784,-0.012144022754658704,-0.034867934035026124,-0.029445480857599796,-0.026686707534860014,c1,c1,c6,c7,c2,c5
10089.0,"RIVER GOMTI AT MOHMEAK
U/S",UTTAR PRADESH,-0.10780592563027212,0.8968591840953303,-1.663438264778905,-1.6173253867550035,0.21134378295646233,-0.03748789663437463,-0.09422480517175093,-0.13390421844683092,0.8141684520035193,0.035353906639110005,0.914223098012311,-0.02417342771961063,0.30331814772899784,-0.0204260295196169,0.11021013739441356,-0.02176170162117921,c2,c1,c6,c3,c6,c7
10090.0,"RIVER GOMTI AT MOHMEAK
D/S",UTTAR PRADESH,-0.10780592563027212,0.8968591840953303,-2.1694626656025746,-1.7709894599408555,0.21134378295646233,-0.045020469560998845,-0.09218835387217043,-0.13267290964528985,0.9035440053248208,0.04599689963693339,1.1951839003063836,-0.02417342771961063,0.30331814772899784,-0.013046954219772769,0.11819045843738575,-0.013070514714683672,c2,c1,c6,c3,c6,c7
10091.0,"RIVER GOMTI AT PIPRAGHAT
U/S",UTTAR PRADESH,-0.015258941504031585,0.801918123026557,-1.9164504651907397,-1.963069551423171,0.21134378295646233,0.030305259705242973,-0.08047875889958264,-0.10927804241600961,0.9929195586461225,0.05131839613584506,1.382491101835765,0.010388676173447527,0.6490301153823201,-0.02864842771087179,0.5012458685000509,-0.024079351462911354,c2,c1,c6,c3,c6,c7
10092.0,"RIVER GOMTI AT PIPRAGHAT
D/S",UTTAR PRADESH,-0.015258941504031585,0.801918123026557,-2.068257785437841,-2.1551496429054864,0.21134378295646233,-0.045020469560998845,-0.07386029217594606,-0.10883029376090377,1.1716706652887254,0.06728288563258011,1.4761447026004562,0.0147089391600798,0.9947420830356423,-0.0204260295196169,0.5730687578868008,-0.022341114081612247,c2,c1,c6,c3,c6,c7
10093.0,"RIVER GOMTI AT GANGAGANJ
U/S",UTTAR PRADESH,0.07728804262220895,0.7069770619577835,-1.106811423872869,-1.1947491854939094,0.21134378295646233,0.030305259705242973,-0.09677036929622654,-0.133680344119278,0.17066446809014812,-0.05777228209184452,0.5396086949535478,-0.08033684654583015,-0.01646542235032523,-0.03349753433648364,-0.0254553203361137,-0.026686707534860014,c2,c1,c6,c7,c2,c5
10094.0,"RIVER GOMTI AT GANGAGANJ
D/S",UTTAR PRADESH,0.07728804262220895,0.7069770619577835,-1.056208983790502,-0.964253075715131,0.4017185274199281,0.02277268677861869,-0.09778859494601677,-0.1353594015759249,0.09916402543310691,-0.08171901633694711,0.5396086949535478,-0.08033684654583015,-0.02726892133949155,-0.034867934035026124,-0.031041545066194234,-0.027295090618314703,c2,c1,c6,c7,c2,c5
10095.0,"RIVER GOMTI AT SULTANPUR
U/S",UTTAR PRADESH,-0.015258941504031585,-0.24243354872995013,0.20885201826867167,-0.0038526183035538343,0.972842760810322,-0.014890177854502184,-0.04382263550713387,-0.14722474093622973,0.3136653534042307,-0.100344254083138,0.3523014934241661,-0.11489895043888831,0.035391372797673105,-0.037724690329680066,-0.0015143572071971243,-0.02847419497529593,c1,c5,c1,c5,c1,c2
10096.0,"RIVER GOMTI AT SULTANPUR
D/S",UTTAR PRADESH,-0.015258941504031585,-0.24243354872995013,0.31005689843340517,-0.0038526183035538343,0.972842760810322,-0.014890177854502184,-0.048404650931189966,-0.14744861526378264,0.3315404640684909,-0.10300500233259385,0.3523014934241661,-0.11489895043888831,0.028909273404173312,-0.03775631493810797,-0.0031104214157915626,-0.028471297912993764,c1,c5,c1,c5,c1,c2
10097.0,"RIVER GOMTI AT JAUNPUR
U/S","UTTAR
PRADESH",0.3549289950009306,0.5170949398202368,0.9172861794218086,0.45713960125400294,1.9247164831276438,0.00017496799874624735,-0.023458122511328998,-0.1464411807897945,-0.04383685988097554,-0.13759472957551983,-0.3032737119286697,-0.14082052835868195,-0.048875919317824194,-0.03816743484767072,-0.0462041550478414,-0.028616151028102024,c1,c2,c1,c5,c1,c2
2491.0,"RIVER RAPTI AT RAJGHAT, GORAKHPUR",UTTAR PRADESH,-0.5705408462614748,0.7069770619577835,0.3606593385157724,-0.08068465489648008,-0.35978045043393153,-0.05255304248762299,-0.08047875889958264,-0.15539615389191133,0.45666623871831313,-0.07107602333912373,-0.11596651039928808,-0.15378131731857875,-0.009983322956825441,-0.03550042620358419,0.005667931731477849,-0.027324061241336354,c1,c2,c5,c2,c1,c2
1363.0,"RAPTI AFTER CONFL. OF R. HONIN NR. DOMINGARH RLY BRIDGE, GORAKHPUR, U.P.",UTTAR PRADESH,-0.940728782766437,0.7069770619577835,0.46186421868050637,0.2650595097716875,-0.35978045043393153,-0.022422750781126332,-0.0723329537012607,-0.1614407607358402,0.13491424676162755,-0.08704051283585879,-0.11596651039928808,-0.15378131731857875,-0.018626122148158498,-0.03613291837214226,0.030406926964691643,-0.027700679340617828,c1,c2,c5,c2,c1,c1
1354.0,"SARYU AT AYODHYA AT MAIN BATHING GHAT, U.P.",UTTAR PRADESH,-0.5705408462614748,-0.6221977930050436,1.7775276608220465,1.0717958939974128,0.972842760810322,-0.03748789663437463,-0.09931593342070215,-0.15394097076281735,0.027663582776065686,-0.14025547782497566,-0.2096201111639789,-0.11921921342552058,-0.012144022754658704,-0.03581667228786323,-0.032637609274788676,-0.027816561832704433,c3,c5,c2,c6,c8,c3
1355.0,"GHAGHARA AT DEORIA D/S, U.P.",UTTAR PRADESH,-0.940728782766437,0.7069770619577835,0.5630690988452399,-0.08068465489648008,-0.35978045043393153,-0.045020469560998845,-0.07538763065063142,0.061090320851763316,0.20641468941866878,-0.07639751983803543,-0.11596651039928808,-0.15378131731857875,-0.03591172053082461,-0.036870825902126675,0.009658092252963945,-0.02775862058666113,c1,c2,c5,c2,c1,c1
2492.0,"RIVER GHAGHARA AT BARHALGANJ, GORAKHPUR",UTTAR PRADESH,-0.20035290975651268,0.7069770619577835,0.5630690988452399,-0.0038526183035538343,-0.7405299393608613,-0.045020469560998845,-0.0794605332497924,-0.1560677768745701,0.22428980008292912,-0.07639751983803543,-0.11596651039928808,-0.15378131731857875,-0.03591172053082461,-0.036449164456421296,-0.007100581937277659,-0.027671708717596177,c1,c2,c5,c2,c1,c2
1076.0,"GHAGHARA NEAR CHAPRA, RIBILGANJ, SARAN",BIHAR,-0.20035290975651268,0.5170949398202368,1.0690934996689092,0.687635711032782,0.21134378295646233,-0.014890177854502184,-0.09575214364643629,-0.16076913775318144,-0.24046307718783896,-0.15888071557116656,-0.2096201111639789,-0.13693229167071289,-0.059679418306990514,-0.03655457981784764,-0.04859825136073306,-0.027700679340617828,c1,c2,c5,c2,c1,c2
1359.0,"RIHAND AT RENUKUT U/S,
U.P.","UTTAR
PRADESH",-0.10780592563027212,-0.052551426592403375,1.1702983798336433,0.7260517293292449,1.9247164831276438,-0.007357604927877901,-0.08251521019916312,-0.17017185951040414,-0.20471285585931837,-0.15621996732171073,-0.2096201111639789,-0.12353947641215283,-0.059679418306990514,-0.03829393328138233,-0.05099234767362471,-0.02866540108723883,c1,c5,c1,c5,c1,c2
1360.0,"RIHAND AT RENUKUT D/S, U.P.",UTTAR PRADESH,-0.10780592563027212,-0.052551426592403375,1.0690934996689092,0.5723876561433925,1.7343417386641797,0.0077075409253703955,-0.07335117935105093,-0.16838086488998077,-0.07958708120949619,-0.14291622607443152,-0.11596651039928808,-0.11921921342552058,-0.05319731891349072,-0.038114727166957546,-0.0462041550478414,-0.028590077467382537,c1,c5,c1,c5,c1,c2
,,,0.1698350267484495,0.13733069554514338,0.2594544583510384,-0.08068465489648008,-0.35978045043393153,0.00017496799874624735,-0.08862456409790459,-0.15741102283988764,-0.2583381878520993,-0.15621996732171073,-0.11596651039928808,-0.15378131731857875,-0.06395760390670037,-0.03834643013137265,-0.05736064386591652,-0.028668298149540996,c1,c2,c1,c5,c1,c2
1075.0,"SONE AT KOELWAR, BHOJPUR",BIHAR,-1.125822751018918,0.8968591840953303,0.46186421868050637,0.49555561955046656,-0.35978045043393153,0.02277268677861869,-0.10644351296923385,-0.16513468714046342,-0.18683774519505808,-0.1668629603195341,-0.38756195261689147,-0.12051529232151026,-0.043906309782807684,-0.03655457981784764,0.030406926964691643,-0.024079351462911354,c1,c2,c5,c2,c7,c1
3121.0,"SONE RIVER NEAR BANZARI, ROHTAS",BIHAR,-0.015258941504031585,0.8968591840953303,0.2594544583510384,0.45713960125400294,0.7824680163468561,-0.02995532370775048,-0.1125528668679753,-0.1674853675797691,-0.20471285585931837,-0.16952370856898993,-0.2096201111639789,-0.13218000238541738,-0.05082054913587413,-0.03697624126355302,-0.04859825136073306,-0.0280772974398993,c1,c2,c5,c2,c4,c4
3127.0,"SONE RIVER AT BAHIYARA,
BHOJPUR",BIHAR,-0.015258941504031585,0.8968591840953303,0.7654788591747078,0.49555561955046656,-0.35978045043393153,0.015240113851994544,-0.1074617386190241,-0.16535856146801634,-0.24046307718783896,-0.16154146382062243,-0.2096201111639789,-0.13650026537204965,-0.040233120126491134,-0.03760873343211109,-0.013484838771655412,-0.024079351462911354,c1,c2,c5,c2,c1,c2
3128.0,"SONE RIVER AT NASIRIGANJ
DAM, ROHTAS",BIHAR,-0.940728782766437,1.4665055505079705,0.3606593385157724,0.2650595097716875,0.4017185274199281,-0.022422750781126332,-0.14208141071189237,-0.1688286135450866,-0.18683774519505808,-0.1668629603195341,-0.2096201111639789,-0.14082052835868195,-0.05535801871132398,-0.03735573656468786,-0.036627769796274766,-0.02790347370176939,c1,c2,c5,c2,c4,c4
2556.0,"SONE AT INDRAPURI, DEHRI
ON SONE, ROHTAS",BIHAR,-0.20035290975651268,1.086741306232877,0.5124666587628731,0.5339716378469295,0.4017185274199281,-0.02995532370775048,-0.14360874918657773,-0.1699479851828512,-0.24046307718783896,-0.1801667015668133,-0.2096201111639789,-0.12785973939878512,-0.04930805927739084,-0.03760873343211109,-0.013484838771655412,-0.02790347370176939,c1,c2,c5,c2,c4,c4
4406.0,"SONE AT OBRA, AURANGABAD",BIHAR,-0.940728782766437,1.6563876726455173,0.41126177859813917,0.6108036744398554,0.7824680163468561,0.00017496799874624735,-0.1894289034271387,-0.14297112871272422,-0.18683774519505808,-0.15621996732171073,-0.39692731269336057,-0.14082052835868195,-0.040233120126491134,-0.034657103312173435,0.0782888532225248,-0.024079351462911354,c1,c2,c5,c2,c4,c4
4407.0,"SONE AT WATER INTAKE POINT BHARTIYA RAIL BIJALI CO. LTD (BRBCL) NAVINAGAR,
AURANGABAD",BIHAR,0.9102108997583739,1.086741306232877,0.2594544583510384,0.1113954365858357,0.972842760810322,-0.02995532370775048,-0.12120778489119238,-0.16569437295934572,-0.16896263453079774,-0.16952370856898993,-0.11596651039928808,-0.13218000238541738,-0.059679418306990514,-0.03807256102238701,0.005667931731477849,-0.0280772974398993,c1,c4,c4,c4,c5,c8
4298.0,"ROAD BRIDGE-DEHRI-ON-
SONE, ROHTAS",BIHAR,-0.015258941504031585,1.2766234283704239,0.41126177859813917,0.34189154636461405,0.21134378295646233,-0.02995532370775048,-0.12578980031524847,-0.17039573383795706,-0.13321241320227714,-0.16952370856898993,-0.2096201111639789,-0.12353947641215283,-0.03375102073299134,-0.03718707198640571,-0.007100581937277659,-0.02790347370176939,c1,c2,c5,c2,c4,c4
1078.0,"GANDAK AT SONEPUR, PATNA (B/C GANGA), SARAN",BIHAR,-1.125822751018918,0.3272128176826901,0.7654788591747078,0.45713960125400294,0.5920932718833921,0.0077075409253703955,-0.08455166149874362,-0.16076913775318144,-0.18683774519505808,-0.1668629603195341,-0.2096201111639789,-0.14470876504665098,-0.02726892133949155,-0.036870825902126675,0.005667931731477849,-0.027700679340617828,c1,c2,c2,c6,c7,c1
2568.0,"GANDAK AT REWAGHAT, MUJAFFARPUR",BIHAR,-0.940728782766437,-0.052551426592403375,1.0184910595865424,0.45713960125400294,0.02096903849299828,-0.007357604927877901,-0.08556988714853385,-0.16155269789961668,-0.18683774519505808,-0.1668629603195341,-0.2096201111639789,-0.14082052835868195,-0.03591172053082461,-0.037461151926114204,-0.007100581937277659,-0.02828009180105086,c1,c5,c2,c6,c7,c2
3125.0,"GANDAK RIVER GOPALGANJ PIPRAKOTHI ROAD BRIDGE
(DUMARIA GHAT)",BIHAR,-0.755634814513956,0.3272128176826901,0.8666837393394418,0.687635711032782,0.21134378295646233,-0.022422750781126332,-0.08506077432363873,-0.16020945193429914,-0.24046307718783896,-0.16420221207007826,-0.2096201111639789,-0.14082052835868195,-0.005661923361158913,-0.03735573656468786,-0.0015143572071971243,-0.027700679340617828,c1,c2,c5,c2,c1,c2
10126.0,"GANDAK AT KONHARA GHAT,
VAISHALI",BIHAR,-0.940728782766437,0.3272128176826901,0.9678886195041757,0.41872358295754,1.1632175052737859,0.0077075409253703955,-0.08760633844811434,-0.15741102283988764,-0.16896263453079774,-0.17750595331735747,-0.2096201111639789,-0.14514079134531419,0.013784374819340464,-0.03655457981784764,-0.013484838771655412,-0.02775862058666113,c1,c2,c2,c2,c1,c2
10163.0,"GANDAK AT ROAD BRIDGE, U/S HAJIPUR",BIHAR,-0.940728782766437,0.5170949398202368,1.0184910595865424,0.49555561955046656,0.5920932718833921,0.0077075409253703955,-0.10033415907049238,-0.15573196538324072,-0.15108752386653743,-0.16420221207007826,-0.2096201111639789,-0.14946105433194648,-0.059679418306990514,-0.03756656728754055,-0.031041545066194234,-0.02775862058666113,c1,c2,c5,c2,c1,c2
2575.0,"SIKRANA RIVER AT LAL PARSE, BITTIAH, EAST CHAMPARAN",BIHAR,-0.38544687800899374,0.8968591840953303,-0.04416018214316301,0.1882274731787616,0.4017185274199281,-0.022422750781126332,-0.0865881127983241,-0.14677699228112387,-0.18683774519505808,-0.1242909883282406,-0.2096201111639789,-0.09761789849235923,-0.040233120126491134,-0.036870825902126675,-0.031041545066194234,-0.027700679340617828,c1,c2,c5,c2,c4,c4
1820.0,"SIKRANA AT CHANPATIYA, EAST CHAMPARAN",BIHAR,-0.5705408462614748,0.8968591840953303,0.2594544583510384,0.03456339999290912,-0.16940570597046747,-0.02995532370775048,-0.07080561522657533,-0.11890463850078521,-0.15108752386653743,-0.0444685408445653,-0.3032737119286697,-0.11489895043888831,-0.03591172053082461,-0.034657103312173435,-0.02625335244041092,-0.024079351462911354,c1,c2,c5,c2,c4,c4
3134.0,"SIKRANA RIVER AT LAUREA,
HARINAGAR ROAD BRIDGE",BIHAR,-0.755634814513956,1.086741306232877,0.3606593385157724,0.380307564661077,0.5920932718833921,-0.022422750781126332,-0.08862456409790459,-0.15147835315973524,-0.13321241320227714,-0.15888071557116656,-0.2096201111639789,-0.11057868745225603,-0.040233120126491134,-0.03539501084215785,-0.031041545066194234,-0.024079351462911354,c1,c2,c5,c2,c4,c4
4291.0,"SIKRANA AT LAURIA- NARKATIAGANJ ROAD BRIDGE, WEST CHAMPARAN",BIHAR,-0.5705408462614748,0.8968591840953303,0.2594544583510384,-0.0038526183035538343,0.21134378295646233,-0.045020469560998845,-0.06418714850293875,-0.11397940329462095,-0.15108752386653743,0.035353906639110005,-0.11596651039928808,-0.11489895043888831,-0.04714735947955758,-0.034657103312173435,0.016840381191638918,-0.024079351462911354,c1,c2,c5,c2,c4,c4
2570.0,"BURHI GANDAK AT Z ROAD BRIDGE, SAMASTIPUR",BIHAR,-0.38544687800899374,1.086741306232877,0.9172861794218086,0.7644677476257079,0.972842760810322,0.02277268677861869,-0.09727948212112165,-0.1501351071944177,-0.20471285585931837,-0.16420221207007826,-0.2096201111639789,-0.12785973939878512,-0.04930805927739084,-0.03539501084215785,-0.04061793031776086,-0.024079351462911354,c1,c2,c5,c2,c4,c4
3124.0,BURHI GANDAK RIVER U/S ROAD BRIDGE MUZAFFARPUR (NH),BIHAR,-0.940728782766437,0.7069770619577835,0.5124666587628731,0.8412997842186338,0.972842760810322,-0.014890177854502184,-0.0937156923468558,-0.1433069402040536,-0.20471285585931837,-0.16154146382062243,-0.2096201111639789,-0.13650026537204965,-0.05535801871132398,-0.034657103312173435,-0.013484838771655412,-0.024079351462911354,c1,c2,c5,c2,c1,c1
2562.0,"BURHI GANDAK AT AKHARAGHAT, MUZAFFARPUR",BIHAR,-0.940728782766437,1.2766234283704239,0.46186421868050637,0.7644677476257079,0.7824680163468561,-0.007357604927877901,-0.08556988714853385,-0.14397856318671237,-0.1153373025380168,-0.15621996732171073,-0.3032737119286697,-0.12785973939878512,0.0029808758301741434,-0.03265421144507289,-0.013484838771655412,-0.024079351462911354,c1,c2,c5,c2,c4,c4
